Sample	serotype	st	source
GCA_017066375.1	O75	others	urine
GCA_012867055.1	O75	others	others
GCA_012868475.1	O75	others	others
GCA_030783685.1	O75	1193	urine
GCA_029879065.1	O75	others	others
GCA_017065495.1	O75	others	urine
GCA_017065455.1	O75	others	urine
GCA_014477215.1	O75	others	blood
GCA_012856495.1	O75	others	others
GCA_026312435.1	O75	1193	urine
GCA_014822715.1	O75	1193	urine
GCA_014823975.1	O75	others	urine
GCA_026328235.1	O75	others	urine
GCA_044950405.1	O75	127	urine
GCA_047796625.1	O75	131	urine
GCA_017065975.1	O75	1193	urine
GCA_021167405.1	O75	1193	urine
GCA_013962985.1	O75	1193	urine
GCA_013968845.1	O75	1193	urine
GCA_030780365.1	O75	1193	urine
GCA_030786005.1	O75	1193	urine
GCA_017065555.1	O75	others	urine
GCA_031856995.1	O75	1193	blood
GCA_021167055.1	O75	1193	urine
GCA_017065935.1	O75	1193	urine
GCA_026248865.1	O75	1193	urine
GCA_902703015.1	O75	1193	others
GCA_902703105.1	O75	1193	others
GCA_902703125.1	O75	1193	others
GCA_964007495.1	O75	others	wound
GCA_013967545.1	O75	others	urine
GCA_013985575.1	O75	127	urine
GCA_013985515.1	O75	1193	urine
GCA_046481515.1	O75	1193	blood
GCA_046707265.1	O75	1193	blood
GCA_019217045.1	O75	1193	urine
GCA_047596405.1	O75	others	blood
GCA_900536365.1	O75	unknown	blood
GCA_013174825.1	O75	1193	blood
GCA_031526305.1	O75	others	others
GCA_031460755.1	O75	131	urine
GCA_026344415.1	O75	others	urine
GCA_026309995.1	O75	unknown	urine
GCA_026323935.1	O75	1193	urine
GCA_958310675.1	O75	648	urine
GCA_013173925.1	O75	1193	blood
GCA_017066395.1	O75	others	urine
GCA_021086705.1	O75	others	others
GCA_013959375.1	O75	others	urine
GCA_013782765.1	O75	1193	blood
GCA_900607455.1	O75	1193	others
GCA_034685665.1	O75	1193	urine
GCA_047673115.1	O75	361	blood
GCA_017064555.1	O75	others	urine
GCA_017064115.1	O75	others	urine
GCA_034684725.1	O75	1193	blood
GCA_017065335.1	O75	others	urine
GCA_047911285.1	O75	405	blood
GCA_013966245.1	O75	others	urine
GCA_013961205.1	O75	others	urine
GCA_012856335.1	O75	others	others
GCA_012861355.1	O75	others	others
GCA_012920575.1	O75	others	others
GCA_043507865.1	O75	73	urine
GCA_023824895.1	O75	1193	urine
GCA_012883875.1	O75	others	others
GCA_012857885.1	O75	others	others
GCA_017673995.1	O75	1193	blood
GCA_017864955.1	O75	1193	respiratory
GCA_017674665.1	O75	1193	urine
GCA_026381835.1	O75	1193	urine
GCA_026318525.1	O75	others	urine
GCA_012474255.1	O75	1193	blood
GCA_958310335.1	O75	others	urine
GCA_026385275.1	O75	1193	urine
GCA_042989535.1	O75	1193	blood
GCA_042989505.1	O75	1193	blood
GCA_026380595.1	O75	1193	urine
GCA_026375375.1	O75	1193	urine
GCA_026383435.1	O75	1193	urine
GCA_026374895.1	O75	1193	urine
GCA_042849885.1	O75	131	blood
GCA_012870475.1	O75	others	others
GCA_017063775.1	O75	others	urine
GCA_017063575.1	O75	others	urine
GCA_017063435.1	O75	others	urine
GCA_017063875.1	O75	others	urine
GCA_017062995.1	O75	others	urine
GCA_032257565.1	O75	1193	wound
GCA_017981045.1	O75	others	urine
GCA_017064215.1	O75	others	urine
GCA_032671575.1	O75	131	blood
GCA_017063095.1	O75	others	urine
GCA_012869475.1	O75	others	others
GCA_003628235.1	O75	1193	blood
GCA_900490575.1	O75	1193	wound
GCA_964007185.1	O75	others	urine
GCA_012535715.1	O75	others	blood
GCA_012478715.1	O75	1193	respiratory
GCA_017674945.1	O75	1193	urine
GCA_964006975.1	O75	1193	urine
GCA_042838095.1	O75	1193	urine
GCA_958312715.1	O75	others	urine
GCA_012870015.1	O75	others	others
GCA_023781285.1	O75	1193	urine
GCA_023780845.1	O75	1193	urine
GCA_023780825.1	O75	1193	blood
GCA_023728195.1	O75	1193	urine
GCA_032279185.1	O75	1193	urine
GCA_030869585.1	O75	1193	others
GCA_017056215.1	O75	1193	urine
GCA_017063415.1	O75	others	urine
GCA_017063835.1	O75	others	urine
GCA_017054595.1	O75	1193	urine
GCA_017054155.1	O75	1193	others
GCA_034163045.1	O75	1193	urine
GCA_034162585.1	O75	1193	urine
GCA_031824395.1	O75	1193	blood
GCA_024917535.1	O75	1193	blood
GCA_019229065.1	O75	unknown	urine
GCA_012868355.1	O75	others	others
GCA_047793095.1	O75	95	#N/A
GCA_047568735.1	O75	73	#N/A
GCA_012869255.1	O75	others	others
GCA_047595885.1	O75	others	blood
GCA_047591695.1	O75	405	urine
GCA_958312825.1	O75	405	urine
GCA_012479315.1	O75	1193	respiratory
GCA_026378975.1	O75	1193	urine
GCA_017083545.1	O75	1193	blood
GCA_004568085.1	O75	1193	urine
GCA_043509205.1	O75	unknown	urine
GCA_043508195.1	O75	73	urine
GCA_043506325.1	O75	others	urine
GCA_043728585.1	O75	1193	urine
GCA_043506155.1	O75	38	urine
GCA_012859815.1	O75	others	others
GCA_034161905.1	O75	1193	blood
GCA_034161585.1	O75	1193	respiratory
GCA_031821145.1	O75	1193	blood
GCA_032279265.1	O75	1193	others
GCA_012858485.1	O75	1193	others
GCA_047911565.1	O75	10	blood
GCA_015245535.1	O75	1193	blood
GCA_030879225.1	O75	1193	others
GCA_030920145.1	O75	1193	urine
GCA_016991275.1	O75	1193	urine
GCA_029209865.1	O75	others	urine
GCA_012856775.1	O75	others	others
GCA_021130655.1	O75	1193	blood
GCA_022559245.1	O75	1193	urine
GCA_013024725.1	O75	unknown	urine
GCA_027225365.1	O75	others	urine
GCA_012535995.1	O75	1193	respiratory
GCA_023830135.1	O75	1193	blood
GCA_042851745.1	O75	131	blood
GCA_003344465.1	O75	1193	others
GCA_044284425.1	O75	1193	others
GCA_041214225.1	O75	others	others
GCA_916176255.1	O75	1193	blood
GCA_018430725.1	O75	others	urine
GCA_012858635.1	O75	others	others
GCA_013038555.1	O75	1193	others
GCA_032648245.1	O75	others	blood
GCA_014896985.1	O75	others	urine
GCA_012869055.1	O75	others	others
GCA_012868175.1	O75	1193	others
GCA_012868855.1	O75	others	others
GCA_958323965.1	O75	73	blood
GCA_958323335.1	O75	95	blood
GCA_958310885.1	O75	95	urine
GCA_958325955.1	O75	131	urine
GCA_042836615.1	O75	1193	urine
GCA_026376715.1	O75	1193	urine
GCA_027220525.1	O75	410	urine
GCA_026378375.1	O75	1193	urine
GCA_026375675.1	O75	1193	urine
GCA_958326555.1	O75	73	blood
GCA_012867645.1	O75	others	others
GCA_012858915.1	O75	others	others
GCA_004568705.1	O75	1193	urine
GCA_017101335.1	O75	1193	respiratory
GCA_029209405.1	O75	1193	urine
GCA_029209495.1	O75	others	urine
GCA_044284665.1	O75	others	others
GCA_020086165.1	O75	1193	urine
GCA_020086385.1	O75	1193	urine
GCA_020086425.1	O75	1193	urine
GCA_017102285.1	O75	1193	urine
GCA_029209065.1	O75	1193	urine
GCA_029092985.1	O75	1193	urine
GCA_012867715.1	O75	unknown	others
GCA_012860835.1	O75	1193	others
GCA_012867855.1	O75	1193	others
GCA_023783915.1	O75	1193	blood
GCA_023829675.1	O75	1193	urine
GCA_023780965.1	O75	1193	urine
GCA_023787475.1	O75	1193	urine
GCA_012866175.1	O75	others	others
GCA_043057185.1	O75	167	urine
GCA_958323175.1	O75	131	blood
GCA_047793475.1	O75	others	#N/A
GCA_004569185.1	O75	1193	urine
GCA_013023585.1	O75	1193	urine
GCA_043502945.1	O75	131	urine
GCA_043507445.1	O75	12	urine
GCA_027550985.1	O75	others	urine
GCA_017098045.1	O75	1193	wound
GCA_028641255.1	O75	1193	blood
GCA_028653705.1	O75	1193	others
GCA_029208265.1	O75	others	urine
GCA_029208465.1	O75	1193	urine
GCA_038080915.1	O75	131	others
GCA_047793115.1	O75	131	#N/A
GCA_012865885.1	O75	others	others
GCA_012867375.1	O75	others	others
GCA_027224515.1	O75	others	urine
GCA_012865675.1	O75	1193	others
GCA_029094185.1	O75	1193	urine
GCA_029094025.1	O75	1193	urine
GCA_029094045.1	O75	1193	urine
GCA_029093985.1	O75	1193	respiratory
GCA_015013435.1	O75	others	respiratory
GCA_004568855.1	O75	1193	urine
GCA_019443605.1	O75	1193	urine
GCA_012866415.1	O75	others	others
GCA_023825035.1	O75	1193	respiratory
GCA_027218825.1	O75	others	urine
GCA_043162255.1	O75	others	blood
GCA_027223325.1	O75	others	urine
GCA_027217785.1	O75	others	urine
GCA_019915505.1	O75	unknown	urine
GCA_013372305.1	O75	1193	urine
GCA_013394575.1	O75	others	urine
GCA_012865615.1	O75	others	others
GCA_014131535.1	O75	others	blood
GCA_019443685.1	O75	1193	urine
GCA_038080755.1	O75	131	others
GCA_964006735.1	O75	others	wound
GCA_017094905.1	O75	1193	blood
GCA_027219725.1	O75	1193	urine
GCA_012859205.1	O75	unknown	others
GCA_029094265.1	O75	1193	respiratory
GCA_014480835.1	O75	others	blood
GCA_014480615.1	O75	1193	blood
GCA_047338855.1	O75	unknown	blood
GCA_014154805.1	O75	others	urine
GCA_014135705.1	O75	others	urine
GCA_014146105.1	O75	others	blood
GCA_014133295.1	O75	others	blood
GCA_014134205.1	O75	others	blood
GCA_043505555.1	O75	1193	urine
GCA_043512175.1	O75	1193	urine
GCA_043724465.1	O75	others	urine
GCA_043618345.1	O75	1193	urine
GCA_043509615.1	O75	1193	urine
GCA_043511915.1	O75	1193	urine
GCA_043511875.1	O75	1193	urine
GCA_021547555.1	O75	others	others
GCA_014137485.1	O75	others	urine
GCA_014136005.1	O75	others	urine
GCA_031164655.2	O75	1193	others
GCA_031164335.2	O75	others	others
GCA_042709615.1	O75	others	urine
GCA_012707805.1	O75	others	urine
GCA_047339045.1	O75	131	blood
GCA_047339125.1	O75	131	blood
GCA_014516025.1	O75	1193	blood
GCA_014478195.1	O75	others	blood
GCA_014486215.1	O75	1193	blood
GCA_014478335.1	O75	1193	blood
GCA_014487755.1	O75	unknown	blood
GCA_014146065.1	O75	others	urine
GCA_036692585.1	O102	405	urine
GCA_045037745.1	O102	405	others
GCA_043962435.1	O102	others	respiratory
GCA_013023975.1	O102	405	urine
GCA_005508805.1	O102	unknown	urine
GCA_032258465.1	O102	167	wound
GCA_019926665.1	O102	405	urine
GCA_018771585.1	O102	405	urine
GCA_013077105.1	O102	405	urine
GCA_019217585.1	O102	405	others
GCA_019926355.1	O102	405	urine
GCA_019926325.1	O102	405	urine
GCA_042720285.1	O102	361	blood
GCA_032259125.1	O102	167	others
GCA_045037385.1	O102	405	urine
GCA_012891015.1	O102	405	others
GCA_014482575.1	O102	405	blood
GCA_022318925.3	O102	405	urine
GCA_015599525.4	O102	405	urine
GCA_015622065.3	O102	405	urine
GCA_015654005.1	O102	405	blood
GCA_015530025.2	O102	405	blood
GCA_037048125.1	O102	others	wound
GCA_040105125.1	O102	unknown	urine
GCA_047275195.1	O102	131	urine
GCA_018347325.1	O102	405	blood
GCA_047713945.1	O102	167	urine
GCA_032310195.1	O102	405	others
GCA_043512885.1	O102	167	urine
GCA_032304475.1	O102	167	urine
GCA_012459565.1	O102	405	respiratory
GCA_012485655.1	O102	405	blood
GCA_038707495.1	O102	131	urine
GCA_038708685.1	O102	others	urine
GCA_017087725.1	O102	648	others
GCA_047577755.1	O102	361	respiratory
GCA_043502905.1	O102	73	urine
GCA_018348185.1	O102	648	urine
GCA_020827575.1	O102	405	blood
GCA_045799785.1	O102	405	urine
GCA_047793365.1	O102	38	#N/A
GCA_031854805.1	O102	10	blood
GCA_031855065.1	O102	131	blood
GCA_012537675.1	O102	405	respiratory
GCA_012470835.1	O102	405	urine
GCA_017091605.1	O102	648	others
GCA_032705085.2	O102	167	others
GCA_032704705.1	O102	405	urine
GCA_032647425.1	O102	others	blood
GCA_032647645.1	O102	131	blood
GCA_032257785.1	O102	131	others
GCA_032257705.1	O102	405	urine
GCA_032257645.1	O102	131	blood
GCA_032207045.1	O102	131	urine
GCA_032444195.2	O102	361	urine
GCA_015163255.1	O102	405	blood
GCA_015041495.1	O102	405	wound
GCA_015013795.1	O102	405	urine
GCA_015013775.1	O102	405	others
GCA_015021575.1	O102	405	blood
GCA_042338415.1	O102	361	others
GCA_019227905.1	O102	405	urine
GCA_003813145.1	O102	405	urine
GCA_004564175.1	O102	405	urine
GCA_020827635.1	O102	405	blood
GCA_041544055.1	O102	648	others
GCA_020362625.4	O102	405	urine
GCA_016991055.1	O102	405	urine
GCA_015245685.1	O102	405	urine
GCA_015163065.1	O102	405	blood
GCA_032671365.1	O102	others	blood
GCA_032671425.1	O102	others	blood
GCA_012503435.1	O102	648	urine
GCA_012448205.1	O102	405	urine
GCA_916162085.1	O102	38	blood
GCA_916164715.1	O102	38	urine
GCA_019148955.1	O102	405	respiratory
GCA_041120825.1	O102	others	wound
GCA_012860815.1	O102	405	others
GCA_016991995.1	O102	405	urine
GCA_037896435.1	O102	361	urine
GCA_020362725.4	O102	405	urine
GCA_015285945.1	O102	405	urine
GCA_017001395.1	O102	405	urine
GCA_047795865.1	O102	131	urine
GCA_013078785.1	O102	405	others
GCA_012858295.1	O102	405	others
GCA_015195545.1	O102	405	urine
GCA_958323105.1	O102	127	blood
GCA_019215445.1	O102	405	others
GCA_019214925.1	O102	405	urine
GCA_019228445.1	O102	405	others
GCA_019215115.1	O102	405	others
GCA_003031795.1	O102	405	urine
GCA_020782605.1	O102	others	urine
GCA_013175395.1	O102	648	blood
GCA_026381135.1	O102	648	urine
GCA_030869605.1	O102	38	respiratory
GCA_015284495.1	O102	405	blood
GCA_015254745.1	O102	405	others
GCA_024917475.1	O102	405	blood
GCA_024917655.1	O102	405	blood
GCA_004759025.1	O102	38	urine
GCA_047592085.1	O102	others	blood
GCA_958311155.1	O102	131	urine
GCA_026381895.1	O102	405	urine
GCA_037451915.1	O102	131	wound
GCA_014495165.1	O102	405	blood
GCA_014495465.1	O102	405	blood
GCA_032673085.1	O102	410	urine
GCA_014495125.1	O102	405	blood
GCA_014495135.1	O102	405	blood
GCA_020825335.3	O102	405	urine
GCA_020824635.3	O102	405	urine
GCA_021028275.3	O102	405	wound
GCA_017063535.1	O102	38	urine
GCA_047774715.1	O102	361	respiratory
GCA_047897215.1	O102	410	urine
GCA_047897005.1	O102	others	urine
GCA_032873375.2	O102	648	others
GCA_032675625.1	O102	405	urine
GCA_032675805.1	O102	167	wound
GCA_032696525.1	O102	361	urine
GCA_032743475.1	O102	others	others
GCA_032746255.1	O102	648	urine
GCA_012855855.1	O102	405	others
GCA_043507925.1	O102	131	urine
GCA_019217685.1	O102	405	urine
GCA_019229485.1	O102	405	urine
GCA_013023945.1	O102	405	urine
GCA_012529055.1	O102	405	wound
GCA_012535735.1	O102	405	blood
GCA_012535555.1	O102	405	blood
GCA_019216045.1	O102	405	others
GCA_019217655.1	O102	405	urine
GCA_002142675.1	O102	405	blood
GCA_042848325.1	O102	73	blood
GCA_042848645.1	O102	131	blood
GCA_014494775.1	O102	405	blood
GCA_014494955.1	O102	405	blood
GCA_014495045.1	O102	405	blood
GCA_043977595.1	O102	648	urine
GCA_012920085.1	O102	405	others
GCA_047910235.1	O102	38	urine
GCA_033446765.1	O102	others	others
GCA_021086405.1	O102	405	others
GCA_047911255.1	O102	648	blood
GCA_012479855.1	O102	405	urine
GCA_012642825.1	O102	405	urine
GCA_013079105.1	O102	405	others
GCA_043977615.1	O102	unknown	blood
GCA_012849715.1	O102	38	urine
GCA_012957405.1	O102	405	blood
GCA_033543215.1	O102	others	blood
GCA_032849365.1	O102	648	urine
GCA_012859955.1	O102	405	others
GCA_032848765.2	O102	361	wound
GCA_012972585.1	O102	648	urine
GCA_043449885.1	O102	10	blood
GCA_012741075.1	O102	405	urine
GCA_040308525.1	O102	167	wound
GCA_040315165.1	O102	167	blood
GCA_033544595.1	O102	10	blood
GCA_014090725.1	O102	405	urine
GCA_014494645.1	O102	405	blood
GCA_024918015.1	O102	405	blood
GCA_014493845.1	O102	405	blood
GCA_033544895.1	O102	others	blood
GCA_033545355.1	O102	10	blood
GCA_038744075.1	O102	648	wound
GCA_039517855.1	O102	167	others
GCA_033441235.1	O102	others	blood
GCA_031460605.1	O102	69	urine
GCA_031460785.1	O102	unknown	urine
GCA_024918815.1	O102	405	blood
GCA_014493955.1	O102	405	blood
GCA_014494005.1	O102	405	blood
GCA_014494025.1	O102	405	blood
GCA_020298085.1	O102	405	others
GCA_033543715.1	O102	others	blood
GCA_044517125.1	O102	131	others
GCA_019230765.1	O102	405	others
GCA_019230265.1	O102	405	urine
GCA_012849775.1	O102	405	others
GCA_014822655.1	O102	405	urine
GCA_012980495.1	O102	405	urine
GCA_019230055.1	O102	405	others
GCA_043439205.1	O102	10	others
GCA_043429875.1	O102	405	blood
GCA_043428595.1	O102	38	urine
GCA_016445585.1	O102	405	others
GCA_016445405.1	O102	405	others
GCA_022098175.1	O102	405	urine
GCA_021915945.1	O102	405	others
GCA_022010175.1	O102	405	urine
GCA_018051685.1	O102	405	blood
GCA_014080885.1	O102	405	urine
GCA_032997585.2	O102	405	urine
GCA_014477675.1	O102	405	blood
GCA_032774945.2	O102	167	blood
GCA_012980415.1	O102	405	respiratory
GCA_012535415.1	O102	405	blood
GCA_037402935.1	O102	others	urine
GCA_019229885.1	O102	others	urine
GCA_019230915.1	O102	405	urine
GCA_014493895.1	O102	405	blood
GCA_016390695.1	O102	405	urine
GCA_021371475.1	O102	405	others
GCA_018051865.1	O102	405	blood
GCA_014478295.1	O102	405	blood
GCA_021378195.3	O102	405	urine
GCA_016390805.1	O102	405	others
GCA_034025575.1	O102	unknown	respiratory
GCA_001463585.1	O102	38	urine
GCA_047599825.1	O102	others	blood
GCA_012849435.1	O102	405	urine
GCA_030375205.1	O102	1193	others
GCA_014664195.1	O102	405	urine
GCA_021907755.1	O102	405	others
GCA_012902165.1	O102	others	urine
GCA_033546355.1	O102	73	blood
GCA_034029215.1	O102	unknown	others
GCA_012870755.1	O102	405	others
GCA_012789175.1	O102	405	others
GCA_021451565.3	O102	405	others
GCA_030284305.1	O102	405	urine
GCA_034294935.1	O102	167	urine
GCA_020377125.1	O102	38	blood
GCA_032822855.2	O102	167	others
GCA_032822795.2	O102	167	others
GCA_005508815.1	O102	405	urine
GCA_013173405.1	O102	405	blood
GCA_032536085.1	O102	38	urine
GCA_030376085.1	O102	others	urine
GCA_018047565.1	O102	648	urine
GCA_016390485.1	O102	others	urine
GCA_012644945.1	O102	others	urine
GCA_012890755.1	O102	405	others
GCA_014668425.1	O102	405	urine
GCA_014661295.1	O102	405	urine
GCA_036473075.1	O102	38	blood
GCA_047798365.1	O102	others	urine
GCA_047909875.1	O102	648	urine
GCA_047909415.1	O102	unknown	blood
GCA_047904855.1	O102	167	urine
GCA_012775775.1	O102	405	others
GCA_031394655.2	O102	405	urine
GCA_032584715.1	O102	12	urine
GCA_044948045.1	O102	others	urine
GCA_047771155.1	O102	unknown	others
GCA_013027705.1	O102	405	urine
GCA_012921915.3	O102	405	urine
GCA_014479835.1	O102	405	blood
GCA_903975015.1	O102	405	blood
GCA_018586925.1	O102	405	urine
GCA_018589225.1	O102	405	urine
GCA_018599955.1	O102	405	blood
GCA_032333515.2	O102	unknown	blood
GCA_031786515.1	O102	405	urine
GCA_043714315.1	O102	others	others
GCA_047648035.1	O102	405	others
GCA_044827945.1	O102	others	wound
GCA_045102475.1	O102	others	urine
GCA_012973925.1	O102	405	urine
GCA_017842155.1	O102	405	urine
GCA_014778795.1	O102	405	blood
GCA_014779115.1	O102	405	urine
GCA_014778135.1	O102	405	urine
GCA_040741995.1	O102	others	others
GCA_013113515.1	O102	405	blood
GCA_036422095.1	O102	131	blood
GCA_015693425.1	O102	405	blood
GCA_015693555.1	O102	405	urine
GCA_045037565.1	O102	405	urine
GCA_045037675.1	O102	405	blood
GCA_015892675.3	O102	405	urine
GCA_015595845.4	O102	405	urine
GCA_015962145.4	O102	405	blood
GCA_039749735.1	O102	361	urine
GCA_040180145.1	O102	others	urine
GCA_045037685.1	O102	405	urine
GCA_041301755.1	O102	131	urine
GCA_018589265.1	O102	405	urine
GCA_031309245.1	O102	10	urine
GCA_017842375.1	O102	405	urine
GCA_043512845.1	O102	167	others
GCA_012474555.1	O102	405	blood
GCA_012492765.1	O102	405	blood
GCA_012537475.1	O102	405	blood
GCA_012477635.1	O102	405	respiratory
GCA_012485615.1	O102	unknown	blood
GCA_012505285.1	O102	405	respiratory
GCA_018587485.1	O102	405	others
GCA_018590325.1	O102	405	urine
GCA_017906295.4	O102	405	blood
GCA_018067845.1	O102	405	urine
GCA_018049265.1	O102	38	urine
GCA_014665875.1	O102	405	urine
GCA_018599995.1	O102	405	urine
GCA_018599895.1	O102	405	blood
GCA_018587025.1	O102	405	others
GCA_018605865.1	O102	405	blood
GCA_014154575.1	O102	405	urine
GCA_018600005.1	O102	405	urine
GCA_018589285.1	O102	405	others
GCA_018591535.1	O102	405	urine
GCA_018588425.1	O102	others	urine
GCA_018591715.1	O102	others	urine
GCA_018118005.1	O102	405	urine
GCA_012528995.1	O102	405	blood
GCA_012528415.1	O102	405	urine
GCA_012536275.1	O102	405	blood
GCA_012526655.1	O102	405	blood
GCA_030988155.2	O102	others	urine
GCA_013106375.1	O102	405	blood
GCA_013132355.3	O102	405	urine
GCA_013006415.1	O102	405	urine
GCA_012474515.1	O102	405	urine
GCA_018347225.1	O102	405	blood
GCA_018347405.1	O102	405	blood
GCA_040872375.1	O102	others	urine
GCA_014482055.1	O102	405	blood
GCA_022420245.3	O102	405	urine
GCA_022444325.3	O102	405	urine
GCA_022444705.1	O102	405	urine
GCA_037048765.1	O102	others	respiratory
GCA_036531715.1	O102	405	urine
GCA_015599545.4	O102	405	urine
GCA_039882915.1	O102	405	urine
GCA_039885275.1	O102	167	urine
GCA_040125245.1	O102	410	urine
GCA_036624245.1	O102	others	wound
GCA_045037465.1	O102	405	urine
GCA_045037475.1	O102	405	blood
GCA_012492805.1	O102	405	blood
